"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"India","IND","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1652701652.70165","1688401688.40169","1757701757.70176","2072702072.70207","2104202104.2021","1969760604.7879","1900000000","2022666666.66667","2144000000","2170666666.66667","2361333333.33333","2469898946.46313","2878172457.50653","3599135190.13099","4808415667.78675","5560820024.49904","6868196413.18819","7754744525.54745","8670273695.49852","10326383041.9494","11439539833.7726","11485654131.2966","12009388988.7104","12741342694.5045","13330753440.7915","12217464494.0919","12937864153.5995","15638662913.9839","17899797605.808","20770717303.6297","22639774911.5525","22943398073.2995","25486060890.6036","27466578243.4169","32361287610.239","39068859788.0594","40803024157.2021","44459245982.728","46426482685.1663","52544410650.2485","60878396865.5263","60963525504.4702","73452725999.4092","90838365703.7158","126647719432.562","160837835640.201","199973922363.783","253077318576.18","288902151603.701","273751836387.128","375353472834.938","447383950836.263","448400543291.471","472180427427.899","468346037554.217","416787832621.795","439642787829.497","498258560860.385","538635201541.984","528297765706.588","",
"Not classified","INX","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1454713664.71366","1647964737.4473","1954551534.22502","2545049199.30542","3009302154.29939","3624898954.70383","3914806113.78432","4973658469.57","6547734823.31622","8154123146.35719","9647829745.91358","8965732031.94321","9241996422.98234","9750544191.05412","10718899607.3075","11493861081.0361","14098607460.7885","17787862827.7154","20998869826.0348","23122496930.461","26973256480.396","27672816580.0482","32659492161.3292","33215376206.5356","38803597173.1449","50831601010.101","56772634828.629","63903020534.8615","76059819446.002","85474947794.5877","94350575824.5808","104034596868.009","115762642574.816","132827528216.704","156134966476.285","168438063673.672","183349584744.7","218046241445.387","231348889702.651","220333632953.598","228856073462.4","246474988693.603","235146135941.209","247284125970.82","284384975373.993","355527858799.828","363078143594.021","406295321979.122","468110564260.099","492852235259.607","",
"Iran, Islamic Rep.","IRN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","581541416.50165","607915176.237624","680443017.821782","755608234.983498","882202285.148515","1000884205.94059","1106379247.52475","1306819827.06271","1507260405.28053","1756492440.92409","2026823485.14851","3172763372.93729","3936283735.9736","9056140483.72579","21889677076.525","21091425210.5155","25319975895.6546","24821052416.4412","18308804922.3129","24176515151.4722","12961626484.1076","12431487008.1348","21524982662.3407","22725836919.3378","18359078549.9771","16006784597.5859","7802605538.86349","12271835669.726","8964962592.00989","11841502481.8584","16573631049.4271","","","16197325830.8709","20321213940.5656","20900063457.4499","24315730858.1923","19682874297.9673","13986840980.1622","21963669399.3289","23526115003.4898","24491811633.614","31402849782.6087","37814191933.2181","48018138114.7989","68684788609.2606","79540915795.9865","100918493002.571","109587110082.557","94569965268.7354","118779370294.377","148867191175.972","144500154947.958","123735346887.803","100127507580.848","76002457206.4175","93645150666.8333","111078806814.425","150855203199.296","","",
"Iraq","IRQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1225147017.64212","1687411598.30269","1519074797.23641","2378672829.31661","7029800203.1832","7042668472.73959","10185912631.2225","11148662377.2435","13467998645.4453","23617676938.7064","33905858449.0349","12149678293.2611","11224455611.3903","9994853650.69154","12011257639.1123","12141202959.1509","7776777098.74558","13146027661.6275","12305242843.358","14418140881.3123","13848182695.4004","","","","","","","","","","","","","","20610853097.199","27149419157.6087","33242357811.5201","40777440220.0217","66238928162.0152","43994500000","54598900000","82505400000","96898668089.2191","93100000000","97000000000","62728271351.4641","56139715352.4535","74196331075.5499","98608439243.1472","89078156326.7682","",
"Iceland","ISL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","233403409.090909","247179545.454545","289636301.835486","404493509.375347","468893446.723362","461359141.184125","568047977.164187","716305626.791371","903769318.726716","1066704197.39081","1182341379.02284","1191331358.48952","1016617819.69801","1081525794.19389","1072642417.89378","1183251878.56711","1516684742.67836","1864331466.60048","1910725647.46362","1873815605.39815","2144153349.64433","2130770641.54871","2113685371.15589","2007806080.18555","2251420699.87018","2493202373.72028","2658457142.85714","2689823903.48681","2871531716.51519","2915176780.9078","2899576892.74448","3040593607.77463","3302574881.32993","3728058128.77237","4480162910.99945","5111368381.60926","5305963964.09233","7104605058.15315","7274936297.5125","6403939043.20988","7113368301.95182","8301011805.82654","8100784833.71545","8576815577.60995","9149131979.65056","9008379949.51782","9822037164.52024","11290680187.6924","12229403876.9627","10962010845.86","",
"Israel","ISR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","1533333333.33333","1597500000","2142500000","2675000000","3730000000","3693333333.33333","4201250000","5576000000","6457058823.52941","7612400000","8973529411.76471","9198596491.22807","8632222222.22222","8851992882.56228","9629546384.72033","10198922724.5738","11178267912.3538","13255985827.1667","14621717430.7336","15659559590.8996","17523657871.2429","17213774735.6413","19669420519.7023","21077097275.7146","23954773338.647","27571480755.8197","29755302816.6808","31990781005.3922","33140443672.5349","38228132473.3676","47072572535.7467","40928026250.0892","39832200599.4343","43969829384.5107","52997322623.8286","58113510261.3811","62832039139.9973","72419366617.1709","83148272017.8372","68878518932.94","81346358293.3826","92517058962.7755","92712719859.9805","98881721522.0257","100062745865.271","94592170147.0778","95661404133.0706","101717835745.133","110404284233.75","115706785190.507","",
"Italy","ITA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","17194739776.9517","19424023096.1298","23697035192.5631","28263779475.2574","36967362310.2114","42652568208.7782","45043912537.7995","55073254333.9917","68300727812.0009","88125534840.3636","96339527470.043","93313282234.713","90239862562.6342","90083429372.769","91976627727.5733","95474838251.6986","119777358098.454","144899858081.864","156726916096.4","171957047699.69","215684612152.553","212306182300.609","230753561665.357","217241821090.193","240410654418.828","289818376322.358","311106537834.107","299911323328.786","305612133377.941","290478798210.1","293137645107.794","299327248322.148","310148691887.822","366810496613.995","432951701018.128","456971272229.822","509838539706.436","604759102107.857","644399443386.553","490819811058.627","535084697851.79","615914456420.621","592296659208.263","613128022773.867","628498583012.693","545555493736.337","550131830748.184","602933211569.648","656105022729.882","631203835923.136","",
"Jamaica","JAM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","232379252.414952","249069438.611228","256772644.547109","282449951.00098","300424051.51897","323533529.329413","410751784.964301","413835956.917978","399255970.23881","437897515.900636","466818672.74691","520773294.908742","614592833.876222","601285460.992908","847321526.784732","1008689913.10087","861511384.886151","967330326.696733","1072383782.63638","1207842248.41342","1368305770.74211","1405804423.48714","1252890928.48322","1291947003.4158","1319189408.54215","1173209045.4431","1345412391.83614","1531795068.07371","1670334930.58339","1921108571.52804","2207168708.24053","2044050810.1473","2198847359.72162","2382795698.92473","3010844097.32652","3352842998.58557","3334013422.81879","3399380456.20952","3367967257.84447","3455357142.85714","3485422469.82358","3270023893.22619","3184139920.97637","3452734543.45187","3819978691.83557","3966076168.05848","4787759776.95269","5085110749.47754","5750176617.25049","4179085968.22767","4142696749.05185","4386641596.86123","4469328381.58509","4361405965.66263","4344149024.87504","4245565949.50149","4478412406.57101","5132360928.22619","5964662473.85962","6247130490.78066","",
"Jordan","JOR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","553313253.012048","694503492.256301","870746073.298429","1136197136.19714","1579389056.73045","1913438256.6586","1901276595.74468","1761498209.85954","1940962288.68661","1980486568.67714","1811714285.71429","2233973412.11226","2727224151.74993","2365993734.77202","2489227060.41886","2493170803.34851","2667843630.47955","2821789147.06307","2984831258.05067","3479594748.85845","3663187588.15233","3568401833.56841","3544310014.10437","3529798448.51904","3538928067.70099","3781805359.6615","4552186177.71509","4829901269.39351","5998589562.76446","6713822284.90832","8201269393.51199","9387588152.32722","12699309567.4229","11061126760.5634","12751830985.9155","13743802816.9014","14307464788.7324","14227605633.8028","15524929577.4648","14120563380.2817","13538028169.0141","14300140845.0704","15092676056.338","16179436619.7183","",
"Japan","JPN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","22026785841.6667","26966713726.0225","32270972030.7746","41576284285.3026","62536307378.9084","63986133887.0404","76182443149.1894","90568192249.8231","108052061240.714","116997148836.36","145104895104.895","172133957389.231","157932877703.936","165328697491.534","189757601911.398","194350282012.176","226862362760.934","251695445510.328","294098322534.933","308906500517.525","320166445085.208","350773940717.128","378844907237.431","404340733359.833","441812660090.521","488883643987.429","458190957638.002","465703619032.506","424400692714.504","454007135658.275","519273793561.019","440213809225.625","453412607267.043","517443189414.621","624622665052.268","666349114756.002","719102350573.047","789869515555.801","877807071435.137","655016933828.221","857109901329.889","919000611151.979","902241999043.109","820552895623.522","850777160708.391","773029478086.501","800719531904.188","863958580239.173","917873408507.376","","",
"Kazakhstan","KAZ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18432373393.0772","8870943454.42593","7876567831.99989","7940654090.65963","7418919320.52607","7739646727.42336","6716763867.04149","7163702484.89044","10353710600.3753","10166983108.4166","11576893016.1431","14928759197.6777","22654791781.5268","30386570590.006","41291971410.7609","51704436894.0436","76257057403.5405","48243324765.91","65502334498.3204","89503257382.3087","91747467851.4544","91381254223.3838","87108779033.8503","52581510794.9684","43714755377.6011","54041337296.5114","67477077554.2506","65830956499.0202","",
